seqname,source,feature,start,end,score,strand,frame,attribute,motif
Bd5,phytozome9_0,gene,11874954,11876135,.,-,.,Bradi5g08837,3
Bd5,phytozome9_0,gene,12017014,12022690,.,+,.,Bradi5g08890,2
Bd5,phytozome9_0,gene,12027655,12028945,.,-,.,Bradi5g08900,1
Bd5,phytozome9_0,gene,12052290,12055391,.,-,.,Bradi5g08930,1
Bd5,phytozome9_0,gene,12068494,12070006,.,-,.,Bradi5g08950,1
Bd5,phytozome9_0,gene,12091356,12092830,.,-,.,Bradi5g08990,1
Bd5,phytozome9_0,gene,12189502,12202517,.,+,.,Bradi5g09064,1
Bd5,phytozome9_0,gene,12205648,12209652,.,+,.,Bradi5g09076,1
Bd5,phytozome9_0,gene,12284635,12286121,.,+,.,Bradi5g09097,1
Bd5,phytozome9_0,gene,12310452,12312280,.,+,.,Bradi5g09120,1
Bd5,phytozome9_0,gene,12355307,12360887,.,+,.,Bradi5g09160,2
Bd5,phytozome9_0,gene,12417923,12422096,.,-,.,Bradi5g09180,1
Bd5,phytozome9_0,gene,12430296,12433564,.,+,.,Bradi5g09200,1
Bd5,phytozome9_0,gene,12433707,12436829,.,-,.,Bradi5g09210,3
Bd5,phytozome9_0,gene,12453507,12457702,.,+,.,Bradi5g09230,1
Bd5,phytozome9_0,gene,12475607,12475876,.,+,.,Bradi5g09260,1
Bd5,phytozome9_0,gene,12485008,12486888,.,-,.,Bradi5g09270,1
Bd5,phytozome9_0,gene,12526606,12531333,.,+,.,Bradi5g09300,2
Bd5,phytozome9_0,gene,12568428,12570039,.,+,.,Bradi5g09340,1
Bd5,phytozome9_0,gene,12616444,12617955,.,+,.,Bradi5g09360,2
Bd5,phytozome9_0,gene,12619731,12627886,.,+,.,Bradi5g09370,1
Bd5,phytozome9_0,gene,12638349,12638912,.,-,.,Bradi5g09390,1
Bd5,phytozome9_0,gene,12648756,12651914,.,-,.,Bradi5g09410,1
Bd5,phytozome9_0,gene,12706199,12708855,.,+,.,Bradi5g09430,1
Bd5,phytozome9_0,gene,12709687,12713695,.,+,.,Bradi5g09440,3
Bd5,phytozome9_0,gene,12848174,12849094,.,-,.,Bradi5g09517,1
Bd5,phytozome9_0,gene,12853498,12854648,.,+,.,Bradi5g09530,1
Bd5,phytozome9_0,gene,12930301,12930923,.,+,.,Bradi5g09580,1
Bd5,phytozome9_0,gene,12951126,12952732,.,-,.,Bradi5g09600,1
Bd5,phytozome9_0,gene,12957746,12958474,.,+,.,Bradi5g09617,1
Bd5,phytozome9_0,gene,12979324,12982876,.,+,.,Bradi5g09657,1
Bd5,phytozome9_0,gene,12986478,12987932,.,-,.,Bradi5g09670,1
Bd5,phytozome9_0,gene,12992096,12996097,.,+,.,Bradi5g09680,1
Bd5,phytozome9_0,gene,12998907,13001124,.,-,.,Bradi5g09690,2
Bd5,phytozome9_0,gene,13048864,13050651,.,-,.,Bradi5g09720,1
Bd5,phytozome9_0,gene,13079434,13080081,.,-,.,Bradi5g09760,1
Bd5,phytozome9_0,gene,13107183,13108623,.,+,.,Bradi5g09790,1
Bd5,phytozome9_0,gene,13181680,13184200,.,-,.,Bradi5g09890,1
Bd5,phytozome9_0,gene,13190746,13193662,.,+,.,Bradi5g09910,1
Bd5,phytozome9_0,gene,13194540,13201852,.,-,.,Bradi5g09920,1
Bd5,phytozome9_0,gene,13206842,13217486,.,+,.,Bradi5g09930,1
Bd5,phytozome9_0,gene,13224854,13226618,.,-,.,Bradi5g09960,1
Bd5,phytozome9_0,gene,13234693,13236426,.,-,.,Bradi5g09970,1
Bd5,phytozome9_0,gene,13241156,13241742,.,+,.,Bradi5g09980,1
Bd5,phytozome9_0,gene,13264603,13265383,.,-,.,Bradi5g10010,3
Bd5,phytozome9_0,gene,13273742,13275774,.,+,.,Bradi5g10017,2
Bd5,phytozome9_0,gene,13279031,13280295,.,-,.,Bradi5g10027,1
Bd5,phytozome9_0,gene,13287539,13292479,.,-,.,Bradi5g10050,2
Bd5,phytozome9_0,gene,13292898,13296111,.,-,.,Bradi5g10060,1
Bd5,phytozome9_0,gene,13312646,13314032,.,+,.,Bradi5g10070,1
Bd5,phytozome9_0,gene,13320153,13327977,.,+,.,Bradi5g10080,1
Bd5,phytozome9_0,gene,13342025,13345679,.,-,.,Bradi5g10090,1
Bd5,phytozome9_0,gene,13367495,13371977,.,+,.,Bradi5g10110,1
Bd5,phytozome9_0,gene,13379114,13382644,.,-,.,Bradi5g10130,1
Bd5,phytozome9_0,gene,13388646,13390262,.,-,.,Bradi5g10133,1
Bd5,phytozome9_0,gene,13390388,13391816,.,-,.,Bradi5g10136,1
Bd5,phytozome9_0,gene,13406564,13415595,.,+,.,Bradi5g10140,1
Bd5,phytozome9_0,gene,13419066,13421974,.,+,.,Bradi5g10150,1
Bd5,phytozome9_0,gene,13430281,13431912,.,-,.,Bradi5g10160,1
Bd5,phytozome9_0,gene,13445927,13448512,.,+,.,Bradi5g10170,1
Bd5,phytozome9_0,gene,13448853,13451654,.,-,.,Bradi5g10177,1
Bd5,phytozome9_0,gene,13455123,13461033,.,+,.,Bradi5g10190,2
Bd5,phytozome9_0,gene,13473011,13475863,.,+,.,Bradi5g10210,1
Bd5,phytozome9_0,gene,13477106,13481296,.,-,.,Bradi5g10220,2
Bd5,phytozome9_0,gene,13489301,13493559,.,+,.,Bradi5g10240,1
Bd5,phytozome9_0,gene,13493852,13496155,.,-,.,Bradi5g10250,1
Bd5,phytozome9_0,gene,13498072,13503258,.,+,.,Bradi5g10260,2
Bd5,phytozome9_0,gene,13509810,13513054,.,-,.,Bradi5g10290,2
Bd5,phytozome9_0,gene,13522845,13527684,.,+,.,Bradi5g10300,1
Bd5,phytozome9_0,gene,13589960,13590487,.,+,.,Bradi5g10340,1
Bd5,phytozome9_0,gene,13598061,13599198,.,-,.,Bradi5g10350,1
Bd5,phytozome9_0,gene,13688876,13691954,.,+,.,Bradi5g10420,2
Bd5,phytozome9_0,gene,13725413,13726446,.,-,.,Bradi5g10450,1
Bd5,phytozome9_0,gene,13784515,13793304,.,+,.,Bradi5g10520,1
Bd5,phytozome9_0,gene,13842543,13843875,.,-,.,Bradi5g10540,1
Bd5,phytozome9_0,gene,13853748,13854906,.,-,.,Bradi5g10550,1
Bd5,phytozome9_0,gene,13870441,13875566,.,+,.,Bradi5g10580,1
Bd5,phytozome9_0,gene,13882836,13887277,.,-,.,Bradi5g10600,1
Bd5,phytozome9_0,gene,13889600,13892621,.,-,.,Bradi5g10610,1
Bd5,phytozome9_0,gene,13924122,13925468,.,+,.,Bradi5g10650,2
Bd5,phytozome9_0,gene,13971211,13972537,.,+,.,Bradi5g10660,2
Bd5,phytozome9_0,gene,14023898,14024563,.,-,.,Bradi5g10680,1
Bd5,phytozome9_0,gene,14026410,14029206,.,-,.,Bradi5g10690,2
Bd5,phytozome9_0,gene,14029419,14030816,.,+,.,Bradi5g10700,1
Bd5,phytozome9_0,gene,14058547,14060205,.,-,.,Bradi5g10720,1
Bd5,phytozome9_0,gene,14061836,14064078,.,-,.,Bradi5g10730,2
Bd5,phytozome9_0,gene,14090926,14096277,.,+,.,Bradi5g10770,3
Bd5,phytozome9_0,gene,14142298,14150062,.,-,.,Bradi5g10820,1
Bd5,phytozome9_0,gene,14175586,14180666,.,+,.,Bradi5g10830,4
Bd5,phytozome9_0,gene,14217840,14219093,.,-,.,Bradi5g10850,3
Bd5,phytozome9_0,gene,14221382,14222676,.,+,.,Bradi5g10860,2
Bd5,phytozome9_0,gene,14271993,14274737,.,+,.,Bradi5g10880,1
Bd5,phytozome9_0,gene,14286544,14290544,.,-,.,Bradi5g10890,1
Bd5,phytozome9_0,gene,14296582,14299455,.,+,.,Bradi5g10900,1
Bd5,phytozome9_0,gene,14384670,14387380,.,+,.,Bradi5g10940,1
Bd5,phytozome9_0,gene,14457879,14460847,.,+,.,Bradi5g10954,1
Bd5,phytozome9_0,gene,14472170,14472451,.,+,.,Bradi5g10958,1
Bd5,phytozome9_0,gene,14474232,14474447,.,+,.,Bradi5g10962,1
Bd5,phytozome9_0,gene,14474584,14475643,.,-,.,Bradi5g10966,1
Bd5,phytozome9_0,gene,14558697,14560687,.,-,.,Bradi5g10970,1
Bd5,phytozome9_0,gene,14589856,14594070,.,-,.,Bradi5g10980,2
Bd5,phytozome9_0,gene,14650289,14652647,.,-,.,Bradi5g11080,1
Bd5,phytozome9_0,gene,14659558,14660435,.,+,.,Bradi5g11100,1
Bd5,phytozome9_0,gene,14664698,14665417,.,-,.,Bradi5g11110,3
Bd5,phytozome9_0,gene,14678605,14682525,.,-,.,Bradi5g11130,3
Bd5,phytozome9_0,gene,14685827,14686472,.,+,.,Bradi5g11140,2
Bd5,phytozome9_0,gene,14752432,14752878,.,+,.,Bradi5g11190,1
Bd5,phytozome9_0,gene,14773957,14778276,.,-,.,Bradi5g11205,1
Bd5,phytozome9_0,gene,14794964,14799136,.,+,.,Bradi5g11240,3
Bd5,phytozome9_0,gene,14831964,14835396,.,-,.,Bradi5g11290,1
Bd5,phytozome9_0,gene,14851853,14857075,.,-,.,Bradi5g11300,1
Bd5,phytozome9_0,gene,14884075,14884687,.,+,.,Bradi5g11320,1
Bd5,phytozome9_0,gene,14885385,14887884,.,-,.,Bradi5g11330,1
Bd5,phytozome9_0,gene,14896309,14902209,.,+,.,Bradi5g11340,1
Bd5,phytozome9_0,gene,15097243,15099970,.,+,.,Bradi5g11570,1
Bd5,phytozome9_0,gene,15100219,15100608,.,+,.,Bradi5g11580,2
Bd5,phytozome9_0,gene,15135162,15139425,.,+,.,Bradi5g11590,1
Bd5,phytozome9_0,gene,15145950,15152955,.,-,.,Bradi5g11610,2
Bd5,phytozome9_0,gene,15157283,15161458,.,+,.,Bradi5g11620,2
Bd5,phytozome9_0,gene,15170987,15172589,.,+,.,Bradi5g11650,1
Bd5,phytozome9_0,gene,15190342,15194849,.,-,.,Bradi5g11660,1
Bd5,phytozome9_0,gene,15198227,15206007,.,+,.,Bradi5g11670,2
Bd5,phytozome9_0,gene,15209446,15215897,.,+,.,Bradi5g11680,1
Bd5,phytozome9_0,gene,15220173,15221870,.,+,.,Bradi5g11690,1
Bd5,phytozome9_0,gene,15224910,15226322,.,+,.,Bradi5g11700,2
Bd5,phytozome9_0,gene,15234795,15235268,.,-,.,Bradi5g11720,1
Bd5,phytozome9_0,gene,15257119,15258768,.,+,.,Bradi5g11757,2
Bd5,phytozome9_0,gene,15271600,15275839,.,-,.,Bradi5g11780,2
Bd5,phytozome9_0,gene,15299015,15299956,.,+,.,Bradi5g11800,1
Bd5,phytozome9_0,gene,15310178,15311226,.,+,.,Bradi5g11820,1
Bd5,phytozome9_0,gene,15315883,15317059,.,-,.,Bradi5g11830,2
Bd5,phytozome9_0,gene,15329704,15332641,.,+,.,Bradi5g11840,2
Bd5,phytozome9_0,gene,15356208,15360857,.,+,.,Bradi5g11860,1
Bd5,phytozome9_0,gene,15361625,15362823,.,+,.,Bradi5g11870,1
Bd5,phytozome9_0,gene,15370592,15372139,.,-,.,Bradi5g11880,2
Bd5,phytozome9_0,gene,15378622,15382098,.,+,.,Bradi5g11887,2
Bd5,phytozome9_0,gene,15389874,15390497,.,-,.,Bradi5g11910,1
Bd5,phytozome9_0,gene,15409142,15410658,.,-,.,Bradi5g11930,1
Bd5,phytozome9_0,gene,15438736,15439215,.,+,.,Bradi5g11960,1
Bd5,phytozome9_0,gene,15443049,15447291,.,-,.,Bradi5g11980,3
Bd5,phytozome9_0,gene,15451954,15456764,.,+,.,Bradi5g11990,3
Bd5,phytozome9_0,gene,15474688,15476505,.,+,.,Bradi5g12020,1
Bd5,phytozome9_0,gene,15499640,15504562,.,+,.,Bradi5g12040,1
Bd5,phytozome9_0,gene,15577435,15581003,.,+,.,Bradi5g12070,1
Bd5,phytozome9_0,gene,15590734,15594874,.,-,.,Bradi5g12100,1
Bd5,phytozome9_0,gene,15599725,15606690,.,-,.,Bradi5g12110,1
Bd5,phytozome9_0,gene,15608404,15609468,.,+,.,Bradi5g12120,1
Bd5,phytozome9_0,gene,15613229,15615123,.,+,.,Bradi5g12137,1
Bd5,phytozome9_0,gene,15622758,15627141,.,-,.,Bradi5g12160,2
Bd5,phytozome9_0,gene,15634716,15639253,.,-,.,Bradi5g12170,1
Bd5,phytozome9_0,gene,15681998,15682593,.,+,.,Bradi5g12220,1
Bd5,phytozome9_0,gene,15705841,15707765,.,+,.,Bradi5g12250,3
Bd5,phytozome9_0,gene,15713322,15716389,.,+,.,Bradi5g12260,1
Bd5,phytozome9_0,gene,15721790,15722281,.,+,.,Bradi5g12270,2
Bd5,phytozome9_0,gene,15722943,15725803,.,+,.,Bradi5g12280,2
Bd5,phytozome9_0,gene,15757513,15758568,.,-,.,Bradi5g12290,1
Bd5,phytozome9_0,gene,15769392,15771188,.,-,.,Bradi5g12300,2
Bd5,phytozome9_0,gene,15772358,15779168,.,-,.,Bradi5g12307,1
Bd5,phytozome9_0,gene,15796453,15798322,.,+,.,Bradi5g12330,1
Bd5,phytozome9_0,gene,15818467,15821845,.,-,.,Bradi5g12340,2
Bd5,phytozome9_0,gene,15835497,15840172,.,-,.,Bradi5g12360,2
Bd5,phytozome9_0,gene,15842364,15848471,.,+,.,Bradi5g12370,1
Bd5,phytozome9_0,gene,15853065,15857992,.,+,.,Bradi5g12380,1
Bd5,phytozome9_0,gene,15876489,15877931,.,+,.,Bradi5g12407,1
Bd5,phytozome9_0,gene,15889826,15891965,.,+,.,Bradi5g12417,1
Bd5,phytozome9_0,gene,15893451,15895669,.,+,.,Bradi5g12430,1
Bd5,phytozome9_0,gene,15904812,15905931,.,+,.,Bradi5g12440,2
Bd5,phytozome9_0,gene,15920359,15921363,.,+,.,Bradi5g12450,1
Bd5,phytozome9_0,gene,15927914,15929190,.,-,.,Bradi5g12460,1
Bd5,phytozome9_0,gene,15953887,15956371,.,-,.,Bradi5g12500,3
Bd5,phytozome9_0,gene,15961941,15964040,.,+,.,Bradi5g12510,2
Bd5,phytozome9_0,gene,15982999,15984288,.,-,.,Bradi5g12530,1
Bd5,phytozome9_0,gene,16015934,16017068,.,+,.,Bradi5g12547,2
Bd5,phytozome9_0,gene,16042743,16044651,.,-,.,Bradi5g12600,2
Bd5,phytozome9_0,gene,16047456,16049777,.,-,.,Bradi5g12610,1
Bd5,phytozome9_0,gene,16051425,16056334,.,-,.,Bradi5g12617,1
Bd5,phytozome9_0,gene,16091155,16091985,.,-,.,Bradi5g12630,1
Bd5,phytozome9_0,gene,16093548,16097993,.,+,.,Bradi5g12640,2
Bd5,phytozome9_0,gene,16123124,16124884,.,-,.,Bradi5g12670,1
Bd5,phytozome9_0,gene,16148167,16153700,.,+,.,Bradi5g12680,4
Bd5,phytozome9_0,gene,16163899,16167737,.,-,.,Bradi5g12702,2
Bd5,phytozome9_0,gene,16233081,16234153,.,-,.,Bradi5g12720,1
Bd5,phytozome9_0,gene,16260988,16269596,.,+,.,Bradi5g12757,1
Bd5,phytozome9_0,gene,16314183,16323892,.,-,.,Bradi5g12820,2
Bd5,phytozome9_0,gene,16424575,16428897,.,-,.,Bradi5g12870,2
Bd5,phytozome9_0,gene,16431112,16436835,.,-,.,Bradi5g12880,2
Bd5,phytozome9_0,gene,16446542,16446990,.,+,.,Bradi5g12900,2
Bd5,phytozome9_0,gene,16505441,16506460,.,-,.,Bradi5g12960,1
Bd5,phytozome9_0,gene,16526682,16529570,.,-,.,Bradi5g12970,2
Bd5,phytozome9_0,gene,16533958,16540269,.,+,.,Bradi5g12976,2
Bd5,phytozome9_0,gene,16577469,16580095,.,+,.,Bradi5g13000,1
Bd5,phytozome9_0,gene,16586142,16586885,.,-,.,Bradi5g13027,1
Bd5,phytozome9_0,gene,16598324,16599485,.,-,.,Bradi5g13041,1
Bd5,phytozome9_0,gene,16617834,16620828,.,-,.,Bradi5g13060,2
Bd5,phytozome9_0,gene,16632883,16633397,.,-,.,Bradi5g13080,1
Bd5,phytozome9_0,gene,16651540,16652562,.,-,.,Bradi5g13100,1
Bd5,phytozome9_0,gene,16656809,16657573,.,-,.,Bradi5g13110,1
Bd5,phytozome9_0,gene,16674256,16677941,.,-,.,Bradi5g13130,2
Bd5,phytozome9_0,gene,16683486,16688507,.,+,.,Bradi5g13137,2
Bd5,phytozome9_0,gene,16784667,16790672,.,+,.,Bradi5g13190,1
Bd5,phytozome9_0,gene,16837115,16839406,.,-,.,Bradi5g13220,2
Bd5,phytozome9_0,gene,16841896,16844271,.,+,.,Bradi5g13230,1
Bd5,phytozome9_0,gene,16852351,16860228,.,-,.,Bradi5g13250,1
Bd5,phytozome9_0,gene,16867195,16871003,.,-,.,Bradi5g13260,1
Bd5,phytozome9_0,gene,16883334,16884329,.,-,.,Bradi5g13280,1
Bd5,phytozome9_0,gene,16930480,16935330,.,+,.,Bradi5g13340,1
Bd5,phytozome9_0,gene,16933892,16941117,.,-,.,Bradi5g13350,1
Bd5,phytozome9_0,gene,16951584,16956529,.,+,.,Bradi5g13357,1
Bd5,phytozome9_0,gene,16966103,16971388,.,+,.,Bradi5g13380,1
Bd5,phytozome9_0,gene,16985290,16985811,.,-,.,Bradi5g13410,2
Bd5,phytozome9_0,gene,16987338,16987727,.,-,.,Bradi5g13420,3
Bd5,phytozome9_0,gene,16992606,16993298,.,-,.,Bradi5g13430,3
Bd5,phytozome9_0,gene,16994762,16996336,.,-,.,Bradi5g13435,2
Bd5,phytozome9_0,gene,16996540,16997424,.,+,.,Bradi5g13440,1
Bd5,phytozome9_0,gene,16999982,17005311,.,-,.,Bradi5g13450,1
Bd5,phytozome9_0,gene,17048755,17051957,.,-,.,Bradi5g13490,1
Bd5,phytozome9_0,gene,17057611,17061809,.,+,.,Bradi5g13500,2
Bd5,phytozome9_0,gene,17071501,17074457,.,+,.,Bradi5g13520,1
Bd5,phytozome9_0,gene,17076870,17078574,.,-,.,Bradi5g13530,2
Bd5,phytozome9_0,gene,17079700,17081800,.,-,.,Bradi5g13537,1
Bd5,phytozome9_0,gene,17081998,17085621,.,+,.,Bradi5g13550,1
Bd5,phytozome9_0,gene,17087895,17090341,.,+,.,Bradi5g13560,1
Bd5,phytozome9_0,gene,17090392,17094267,.,-,.,Bradi5g13570,2
Bd5,phytozome9_0,gene,17100272,17102595,.,-,.,Bradi5g13590,1
Bd5,phytozome9_0,gene,17103046,17104340,.,-,.,Bradi5g13600,1
Bd5,phytozome9_0,gene,17122680,17127015,.,+,.,Bradi5g13617,1
Bd5,phytozome9_0,gene,17158331,17162998,.,+,.,Bradi5g13655,1
Bd5,phytozome9_0,gene,17163916,17165570,.,-,.,Bradi5g13660,1
Bd5,phytozome9_0,gene,17169499,17171843,.,+,.,Bradi5g13663,1
Bd5,phytozome9_0,gene,17188313,17190705,.,-,.,Bradi5g13670,1
Bd5,phytozome9_0,gene,17210994,17216728,.,-,.,Bradi5g13710,1
Bd5,phytozome9_0,gene,17220380,17222359,.,+,.,Bradi5g13717,1
Bd5,phytozome9_0,gene,17242745,17243716,.,-,.,Bradi5g13750,1
Bd5,phytozome9_0,gene,17244634,17248087,.,-,.,Bradi5g13760,2
Bd5,phytozome9_0,gene,17271380,17274933,.,-,.,Bradi5g13790,1
Bd5,phytozome9_0,gene,17275174,17278288,.,+,.,Bradi5g13800,1
Bd5,phytozome9_0,gene,17279138,17282861,.,-,.,Bradi5g13810,3
Bd5,phytozome9_0,gene,17291397,17292953,.,-,.,Bradi5g13820,2
Bd5,phytozome9_0,gene,17296245,17297263,.,-,.,Bradi5g13840,2
Bd5,phytozome9_0,gene,17299779,17304767,.,+,.,Bradi5g13850,2
Bd5,phytozome9_0,gene,17310342,17316759,.,+,.,Bradi5g13860,3
Bd5,phytozome9_0,gene,17317355,17319453,.,-,.,Bradi5g13870,1
Bd5,phytozome9_0,gene,17319696,17321383,.,+,.,Bradi5g13880,2
Bd5,phytozome9_0,gene,17391953,17396810,.,+,.,Bradi5g13947,1
Bd5,phytozome9_0,gene,17408379,17411070,.,-,.,Bradi5g13967,2
Bd5,phytozome9_0,gene,17415606,17418362,.,+,.,Bradi5g13980,2
Bd5,phytozome9_0,gene,17423957,17433572,.,+,.,Bradi5g13990,1
Bd5,phytozome9_0,gene,17440158,17441939,.,+,.,Bradi5g14000,1
Bd5,phytozome9_0,gene,17442932,17444730,.,-,.,Bradi5g14010,1
Bd5,phytozome9_0,gene,17489619,17491918,.,+,.,Bradi5g14030,1
Bd5,phytozome9_0,gene,17507323,17508488,.,-,.,Bradi5g14050,1
Bd5,phytozome9_0,gene,17543218,17554261,.,-,.,Bradi5g14097,1
Bd5,phytozome9_0,gene,17559052,17562792,.,+,.,Bradi5g14110,1
Bd5,phytozome9_0,gene,17563517,17572451,.,+,.,Bradi5g14120,1
Bd5,phytozome9_0,gene,17575069,17590663,.,+,.,Bradi5g14130,2
Bd5,phytozome9_0,gene,17611018,17617692,.,+,.,Bradi5g14137,2
Bd5,phytozome9_0,gene,17667812,17668042,.,-,.,Bradi5g14220,1
Bd5,phytozome9_0,gene,17668673,17672936,.,-,.,Bradi5g14230,1
Bd5,phytozome9_0,gene,17680010,17682137,.,+,.,Bradi5g14240,2
Bd5,phytozome9_0,gene,17712355,17715062,.,+,.,Bradi5g14280,3
Bd5,phytozome9_0,gene,17714483,17717104,.,-,.,Bradi5g14290,1
Bd5,phytozome9_0,gene,17719555,17720619,.,-,.,Bradi5g14297,2
Bd5,phytozome9_0,gene,17722103,17737962,.,-,.,Bradi5g14307,2
Bd5,phytozome9_0,gene,17773148,17783375,.,-,.,Bradi5g14350,1
Bd5,phytozome9_0,gene,17786552,17791345,.,+,.,Bradi5g14360,1
Bd5,phytozome9_0,gene,17838983,17839278,.,-,.,Bradi5g14420,1
Bd5,phytozome9_0,gene,17845275,17848164,.,+,.,Bradi5g14440,1
Bd5,phytozome9_0,gene,17864766,17865547,.,+,.,Bradi5g14480,1
Bd5,phytozome9_0,gene,17870958,17873749,.,+,.,Bradi5g14490,2
Bd5,phytozome9_0,gene,17873779,17876984,.,-,.,Bradi5g14497,2
Bd5,phytozome9_0,gene,17880511,17885257,.,-,.,Bradi5g14510,3
Bd5,phytozome9_0,gene,17935037,17936342,.,-,.,Bradi5g14520,2
Bd5,phytozome9_0,gene,18002099,18002886,.,-,.,Bradi5g14540,4
Bd5,phytozome9_0,gene,18005568,18013059,.,+,.,Bradi5g14550,4
Bd5,phytozome9_0,gene,18018879,18026531,.,-,.,Bradi5g14570,1
Bd5,phytozome9_0,gene,18029655,18033309,.,-,.,Bradi5g14580,1
Bd5,phytozome9_0,gene,18039323,18045596,.,-,.,Bradi5g14590,1
Bd5,phytozome9_0,gene,18049176,18051189,.,+,.,Bradi5g14610,1
Bd5,phytozome9_0,gene,18060871,18060912,.,-,.,Bradi5g14625,3
Bd5,phytozome9_0,gene,18061080,18063409,.,-,.,Bradi5g14630,1
Bd5,phytozome9_0,gene,18070125,18072904,.,+,.,Bradi5g14640,1
Bd5,phytozome9_0,gene,18085616,18087599,.,-,.,Bradi5g14667,1
Bd5,phytozome9_0,gene,18097530,18103655,.,+,.,Bradi5g14687,1
Bd5,phytozome9_0,gene,18109181,18110094,.,-,.,Bradi5g14700,1
Bd5,phytozome9_0,gene,18160099,18163452,.,+,.,Bradi5g14730,1
Bd5,phytozome9_0,gene,18169832,18171590,.,-,.,Bradi5g14740,2
Bd5,phytozome9_0,gene,18173056,18175199,.,-,.,Bradi5g14750,2
Bd5,phytozome9_0,gene,18215868,18217231,.,-,.,Bradi5g14780,1
Bd5,phytozome9_0,gene,18220115,18226012,.,-,.,Bradi5g14790,2
Bd5,phytozome9_0,gene,18230045,18238299,.,+,.,Bradi5g14800,1
Bd5,phytozome9_0,gene,18260762,18263676,.,+,.,Bradi5g14840,1
Bd5,phytozome9_0,gene,18268596,18274256,.,+,.,Bradi5g14850,1
Bd5,phytozome9_0,gene,18279417,18283034,.,+,.,Bradi5g14860,1
Bd5,phytozome9_0,gene,18283644,18291664,.,-,.,Bradi5g14870,1
Bd5,phytozome9_0,gene,18295521,18300872,.,+,.,Bradi5g14880,1
Bd5,phytozome9_0,gene,18316327,18320222,.,+,.,Bradi5g14910,1
Bd5,phytozome9_0,gene,18320792,18321468,.,-,.,Bradi5g14920,3
Bd5,phytozome9_0,gene,18322939,18323979,.,-,.,Bradi5g14930,1
Bd5,phytozome9_0,gene,18337878,18338308,.,-,.,Bradi5g14940,1
Bd5,phytozome9_0,gene,18387279,18391400,.,+,.,Bradi5g14960,1
Bd5,phytozome9_0,gene,18404893,18408956,.,-,.,Bradi5g14990,1
Bd5,phytozome9_0,gene,18452555,18454060,.,-,.,Bradi5g15060,1
Bd5,phytozome9_0,gene,18454647,18458186,.,-,.,Bradi5g15070,1
Bd5,phytozome9_0,gene,18487836,18491763,.,-,.,Bradi5g15104,1
Bd5,phytozome9_0,gene,18498996,18499268,.,+,.,Bradi5g15111,2
Bd5,phytozome9_0,gene,18500245,18518223,.,-,.,Bradi5g15120,1
Bd5,phytozome9_0,gene,18523565,18525128,.,-,.,Bradi5g15130,1
Bd5,phytozome9_0,gene,18556050,18558243,.,-,.,Bradi5g15167,1
Bd5,phytozome9_0,gene,18558321,18560437,.,+,.,Bradi5g15180,1
Bd5,phytozome9_0,gene,18568830,18571933,.,+,.,Bradi5g15200,1
Bd5,phytozome9_0,gene,18582768,18583949,.,-,.,Bradi5g15230,1
Bd5,phytozome9_0,gene,18597585,18604091,.,-,.,Bradi5g15240,1
Bd5,phytozome9_0,gene,18610881,18612342,.,+,.,Bradi5g15250,1
Bd5,phytozome9_0,gene,18668402,18670682,.,+,.,Bradi5g15320,3
Bd5,phytozome9_0,gene,18678729,18679317,.,-,.,Bradi5g15323,1
Bd5,phytozome9_0,gene,18679399,18680855,.,-,.,Bradi5g15326,1
Bd5,phytozome9_0,gene,18700256,18721911,.,-,.,Bradi5g15337,1
Bd5,phytozome9_0,gene,18724744,18725905,.,+,.,Bradi5g15350,2
Bd5,phytozome9_0,gene,18745022,18745426,.,-,.,Bradi5g15370,1
Bd5,phytozome9_0,gene,18763243,18769773,.,-,.,Bradi5g15377,3
Bd5,phytozome9_0,gene,18773049,18778294,.,+,.,Bradi5g15390,1
Bd5,phytozome9_0,gene,18812997,18817296,.,-,.,Bradi5g15450,2
Bd5,phytozome9_0,gene,18828298,18830115,.,-,.,Bradi5g15460,1
Bd5,phytozome9_0,gene,18830930,18833471,.,-,.,Bradi5g15470,2
Bd5,phytozome9_0,gene,18850089,18857228,.,-,.,Bradi5g15480,1
Bd5,phytozome9_0,gene,18876500,18882116,.,-,.,Bradi5g15527,1
Bd5,phytozome9_0,gene,18922698,18927582,.,-,.,Bradi5g15565,3
Bd5,phytozome9_0,gene,18930072,18932345,.,-,.,Bradi5g15570,3
Bd5,phytozome9_0,gene,18933236,18935528,.,+,.,Bradi5g15580,3
Bd5,phytozome9_0,gene,18965782,18967705,.,-,.,Bradi5g15600,1
Bd5,phytozome9_0,gene,18990691,18991582,.,+,.,Bradi5g15605,1
Bd5,phytozome9_0,gene,18996960,18999273,.,-,.,Bradi5g15610,1
Bd5,phytozome9_0,gene,19002737,19003583,.,+,.,Bradi5g15620,1
Bd5,phytozome9_0,gene,19035399,19038836,.,+,.,Bradi5g15637,1
Bd5,phytozome9_0,gene,19098822,19103631,.,-,.,Bradi5g15685,1
Bd5,phytozome9_0,gene,19134590,19136826,.,-,.,Bradi5g15710,4
Bd5,phytozome9_0,gene,19142721,19144232,.,+,.,Bradi5g15720,3
Bd5,phytozome9_0,gene,19188342,19192648,.,-,.,Bradi5g15767,1
Bd5,phytozome9_0,gene,19193309,19199755,.,+,.,Bradi5g15780,1
Bd5,phytozome9_0,gene,19206353,19207753,.,+,.,Bradi5g15790,1
